,episodes,commentid,content
46989,第一期上,6719333691731489315, ！
46990,第一期上,6719279848650943538, 有点像歌手徐佳莹
46991,第一期上,6719575033229374698, 唯品会真的是无处不在啊
46992,第一期上,6719609498840347533, 好吧，我准备唯品会买衣服了
46993,第一期上,6719615269875513062, 我感觉陈宥维不会选角色
46994,第一期上,6719615277359148616, S品级是代表现在打市场，但是S卡是考验演技打
46995,第一期上,6718192464746971120,  前面的别踩一捧一，陈宥维也在努力演戏
46996,第一期上,6719941391381183128,尔导第一次录综艺，不懂规则。陈导是给他解释而已。
46997,第一期上,6719960088141034263, 敏敏子冲啊
46998,第一期上,6720065487372826143, 腿好细
46999,第一期上,6717796025115019048,爆米花 : 期待期待
47000,第一期上,6717968593629683622,爆米花 : 路人的我喜欢任敏
47001,第一期上,6717872311844928432,任敏真的很好看
47002,第一期上,6718004244004404788,这个太难了搞不好演砸。。担心任敏
47003,第一期上,6718015344738815943,有点担心
47004,第一期上,6718023740825250678,爆米花 : 女生第一男生第一
47005,第一期上,6718126893871330117, 任敏真的牛
47006,第一期上,6718174229129524961,任敏演过易瑶再演陈念绝对有优势和经验
47007,第一期上,6718306956228103401, 听电影名字就好哦便宜
47008,第一期上,6718405467414450135, 期待任敏！！！
47009,第一期上,6718408736794715439, 尔冬升就是在试探其它导演对S的标准
47010,第一期上,6718408730926580109, 我还有任敏小姐姐的签名呢，悲伤点映要的
47011,第一期上,6718421490494581529,  任敏好温柔
47012,第一期上,6718508544276503455, 感觉今年是姐姐年🤪出圈的姐姐好多好喜欢
47013,第一期上,6718773304225892427,易瑶易瑶易瑶易瑶易瑶易瑶易瑶易瑶易瑶易瑶易瑶易瑶易
47014,第一期上,6718776934266285433, 任敏哭戏很有感染力
47015,第一期上,6718751089401253832,  任敏好温柔
47016,第一期上,6718791228310715662,爆米花 : 任敏好温柔
47017,第一期上,6718796076868414561,爆米花 : 易烊千玺子哥啊啊啊啊
47018,第一期上,6718834114909731600, 任敏加油
47019,第一期上,6718861032174416339,爆米花 : 任敏好可爱演技还能打！
47020,第一期上,6718899961041767261, 少年的你，期待哦
47021,第一期上,6718905165173423190, 这女孩当时演的哭得我呀
47022,第一期上,6719094062999605308,  任敏可爱
47023,第一期上,6719109034932374962, 还好有拔丝
47024,第一期上,6719131293004791999,喜欢任敏
47025,第一期上,6719485484034626988, 妹妹腿好看的
47026,第一期上,6718356506141029288,  任敏真的太强了
47027,第一期上,6718345064097453001,啊？就是她啊？没认出来
47028,第一期上,6718336251256611809,小北
47029,第一期上,6719561178089194961, 我很期待
47030,第一期上,6719561155813246381, 来了来了
47031,第一期上,6719582228709840128, 努力很了不起么，谁不努力？
47032,第一期上,6719956098465909171,  任敏声音太好听了！！！
47033,第一期上,6717798498794192901,派派加油呀！
47034,第一期上,6717800691977615198,但感觉没必要给他卡
47035,第一期上,6717814115052013686,爆米花 :  胡杏儿商务多
47036,第一期上,6717867343579647810,爆米花 : 施柏宇
47037,第一期上,6717981031224864974, 少年的你排面
47038,第一期上,6718027118728947797, 胡杏儿好忙
47039,第一期上,6718042505138871215, 努力很了不起么，谁不努力？
47040,第一期上,6718054105061200860,爆米花 : 很讨喜
47041,第一期上,6718055022627155990,爆米花 : 尔是为了综艺效果嘛？
47042,第一期上,6718153788591978597,尔导很厉害啊
47043,第一期上,6718170452223043526, 妹妹腿好看的
47044,第一期上,6718301049262896929,任敏真的太强了
47045,第一期上,6718424155332032592,观影团 : 小彩旗真的要感谢东阳
47046,第一期上,6718474061765702813, 任敏腿好好看呜呜呜
47047,第一期上,6718513620420373722,  任敏可爱
47048,第一期上,6718517550998124531, 胡杏儿普通话好好啊
47049,第一期上,6718709301508549445, 任敏声音太好听了！！！
47050,第一期上,6718773259724592381,  导演肯定觉得自己太凶了怕伤到年轻人自尊心
47051,第一期上,6718763940194040613, 谁能告诉我发生了什么，大鹏现在怎么这么好看
47052,第一期上,6718781659794666821, 敏敏！！敏敏！！敏敏！！敏敏！！
47053,第一期上,6717789702072020879,爆米花 :  敏敏真的是个小憨憨卡片是放在下面哒哈哈哈
47054,第一期上,6717789811651410164,这组超期待
47055,第一期上,6717791250734581912,爆米花 : 爱任敏
47056,第一期上,6717792552540976200,任敏
47057,第一期上,6717793627201355532, 施柏宇
47058,第一期上,6717795387190050686, 喜欢他们，期待
47059,第一期上,6717795937310407044, 任敏加油
47060,第一期上,6717796172008238611,爆米花 : 少年的你
47061,第一期上,6717798008350027754, 这组超期待
47062,第一期上,6717804102693713017, 这两个都不错喜欢
47063,第一期上,6717807398994036806, 这组两个都喜欢！
47064,第一期上,6717808644860687042,莫俊杰小天使！
47065,第一期上,6717809029872629392, 喜欢他们，期待
47066,第一期上,6717815076004764252, 为啥又是远校园欺凌剧呢
47067,第一期上,6717955509090547903, 这组我喜欢
47068,第一期上,6717916337412440564, 任敏太保守了，，都一样的角色
47069,第一期上,6717965270331662698,观影团 :  期待任敏
47070,第一期上,6717966954218590056,"超喜欢任敏,天生演员"
47071,第一期上,6717880232038302705, 喜欢任敏哎哎哎加油
47072,第一期上,6717988655912700583,  期待任敏
47073,第一期上,6717994246890259156, 朕的徽柔
47074,第一期上,6718024439227195702,最期待这组！！！
47075,第一期上,6718123798040128105, 观影团 :  任敏演技真的挺好的，而且挺好看的
47076,第一期上,6718127154706707848, 超期待
47077,第一期上,6718162783936430988,任敏的演技真的好
47078,第一期上,6718174052948128051, 施柏宇台湾腔会有点吃亏
47079,第一期上,6718406079421103730,任敏好有灵气啊
47080,第一期上,6718412034670097999,施柏宇我来啦
47081,第一期上,6718421005633003353,任敏非常有女主脸 而且长相能让人记住
47082,第一期上,6718424329807711685,第一季任敏来当过助演
47083,第一期上,6718429335091608379, 期待这一组
47084,第一期上,6718440319190499398,  任敏演技真的挺好的，而且挺好看的
47085,第一期上,6718447068210461728, 这个妹子真的好强
47086,第一期上,6718497765510859399, 少年的你在演艺圈好火
47087,第一期上,6718513294912984075,爆米花 : 喜欢他们，期待
47088,第一期上,6718764278867311971,她很有灵气是现在娱乐圈少有的
47089,第一期上,6718593349637913242, 好想李子维
47090,第一期上,6718571715834092658, 两个演员我都好喜欢
47091,第一期上,6718564163226108996, 神仙组合
47092,第一期上,6719076363267146786, 期待期待
47093,第一期上,6717783642879806121,喜欢任敏哎哎哎加油
47094,第一期上,6717789730247998693,爆米花 : 她好好看
47095,第一期上,6717795615981938910, 任敏演技真的挺好的，而且挺好看的
47096,第一期上,6717796147353122496,任敏好有灵气啊
47097,第一期上,6717797936362174863, 爆米花 : 爱了爱了！！！
47098,第一期上,6717798507837112346,敏敏子加油
47099,第一期上,6717799595743096746, 怪不得好面熟
47100,第一期上,6717801279290592073,  任敏演技真的挺好的，而且挺好看的
47101,第一期上,6717801370625709520,  任敏演技真的挺好的，而且挺好看的
47102,第一期上,6717808895626249600,大魔王人設
47103,第一期上,6717812541813700655,  我还是喜欢章若楠
47104,第一期上,6717820094850256136,她很有灵气是现在娱乐圈少有的
47105,第一期上,6717977818821020948,我也喜欢任敏小姐姐又温柔演技又好
47106,第一期上,6717985134528885886,  导演肯定觉得自己太凶了怕伤到年轻人自尊心
47107,第一期上,6717995200745584384,第一季任敏来当过助演
47108,第一期上,6718004116002977691, 我喜欢任敏
47109,第一期上,6718019296406212503,爆米花 : 我喜欢任敏
47110,第一期上,6718035094511221337,  敏敏大米爱你😘
47111,第一期上,6718049710029436972,  尔导理解错了，以为可以帮他们选角色
47112,第一期上,6718063895421399523,好期待任敏的表演
47113,第一期上,6718064608990660656,  路人的我喜欢任敏
47114,第一期上,6718066266022026663, 这个妹子真的好强
47115,第一期上,6718134211163170238, 敏敏子来啦
47116,第一期上,6718147494968498290,爆米花 : 任敏演技真的挺好的，而且挺好看的
47117,第一期上,6718149528735911869, 路人的我喜欢任敏
47118,第一期上,6718155662570274983,上一季来客串过的助演
47119,第一期上,6718508062338436829,我喜欢杨志刚可能我年纪大了
47120,第一期上,6718525314739406971,观影团 :  任敏演技真的挺好的，而且挺好看的
47121,第一期上,6718708879849976908,好喜欢任敏的声音
47122,第一期上,6718699311716614578, 爆米花 : 任敏真的太强了
47123,第一期上,6718754871551657719, 她很有灵气是现在娱乐圈少有的
47124,第一期上,6718771786617655153, 任敏真的很好看
47125,第一期上,6718601978357249613, 好期待任敏
47126,第一期上,6718832979177097450,任敏真的很好看
47127,第一期上,6718908425884418007,她演的是真的好
47128,第一期上,6719031849550101512,任敏演过易瑶再演陈念绝对有优势和经验
47129,第一期上,6719076590682309929, 施伯宇太帅啦 帅死了
47130,第一期上,6718383020278218177,  我还是喜欢章若楠
47131,第一期上,6719235967859281462, 我们徽柔啊😁
47132,第一期上,6719255667834072156,任敏演的可以
47133,第一期上,6717790305396473519,期待这一组
47134,第一期上,6717792149066721014, 施柏宇
47135,第一期上,6717793613516350762, 想见你
47136,第一期上,6717803831062180781,爆米花 : 这两位演员我都喜欢
47137,第一期上,6717805015294210541, 这组两个都喜欢！
47138,第一期上,6717821021669491530,观影团 :  任敏演技真的挺好的，而且挺好看的
47139,第一期上,6717906067625855839,我更喜欢许光汉
47140,第一期上,6717891893712666497, 想见你里演技其实也一般但有角色加成
47141,第一期上,6717876668776042259,施博宇才真的帅 比前面的爱豆强多了 纯路人
47142,第一期上,6717865784511013726, 少年的你！！！
47143,第一期上,6717981722085096571,这是路总的弟弟吧
47144,第一期上,6717982243006123238, 任敏演技真的棒
47145,第一期上,6718015493116198934,期待
47146,第一期上,6718016539461136196,期待这组
47147,第一期上,6718095051391696907,这俩应该可以
47148,第一期上,6718114731133441343, 我爱任敏！！！
47149,第一期上,6718138307474290881, 莫俊杰小天使！
47150,第一期上,6718155882645406407,爆米花 :  任敏演技真的挺好的，而且挺好看的
47151,第一期上,6718177342440111083, 我爱任敏！！！
47152,第一期上,6718414177149941115,敏敏子加油
47153,第一期上,6718423834249672278,女主脸
47154,第一期上,6718430040805581510, 真的太喜欢任敏
47155,第一期上,6718432174586402678, 任敏冲！
47156,第一期上,6718444058755757449, 喜欢任敏哎哎哎加油
47157,第一期上,6718463216369283639,两个演员都好棒啊
47158,第一期上,6718506670873575597, 名卡插错地方了吧哈哈哈哈
47159,第一期上,6718511500803377542,年轻真好啊
47160,第一期上,6718517198080980342, 为俊杰打卡
47161,第一期上,6718721987239678866, 少年的你排面！！！
47162,第一期上,6718759137455566931, 施柏宇加油
47163,第一期上,6718609091271867648, 但是这样他也圈粉了呀，感觉这孩很好
47164,第一期上,6718602024553313879, 想见你
47165,第一期上,6718583853712342630, 尔导真的很好 有批评 有鼓励 好棒
47166,第一期上,6718819745204258655,任敏演过易瑶再演陈念绝对有优势和经验
47167,第一期上,6719086303205892842, 施柏宇我来啦
47168,第一期上,6718377369003388994, 想见你 莫俊杰
47169,第一期上,6717794289486857844,爆米花 : 好期待任敏
47170,第一期上,6717795148404129014, 任敏加油
47171,第一期上,6717795241668656866,爆米花 : 爱了爱了！！！
47172,第一期上,6717799054585300215,爆米花 : 任敏对这种角色手到擒来了吧
47173,第一期上,6717799355521725854,观影团 : 还好吧号
47174,第一期上,6717802949238783420,  期待任敏
47175,第一期上,6717820084087672044, 期待任敏
47176,第一期上,6717822673260576978, 我们徽柔啊😁
47177,第一期上,6717953305122206458,爆米花 : 怪不得女演员那么多，原来是要卖衣服
47178,第一期上,6718017678440858168, 任敏！
47179,第一期上,6718054445017929306, 快乐满满，吗，
47180,第一期上,6718055960301549289,尔导，不要总想发好人卡啦。降低标准也卖了你自己
47181,第一期上,6718058377844862903,很是期待他俩的呢，希望不要让人失望吧
47182,第一期上,6718126572547021393, 上一季来客串过的助演
47183,第一期上,6718377234106187604, 少年的你排面！！！
47184,第一期上,6718408756466009725, 期待任敏！！！
47185,第一期上,6718423595900971267, 爱了爱了！！！
47186,第一期上,6718431575760107924,这个太难了搞不好演砸。。担心任敏
47187,第一期上,6718451818855676259,郭敬明应该很喜欢任敏
47188,第一期上,6718483115292521368, 任敏实至名归
47189,第一期上,6718510014145173651, 任敏
47190,第一期上,6718688847477591815,任敏加油！！！
47191,第一期上,6718751140570741377, 她演的是真的好
47192,第一期上,6718773351986432154,任敏真的太强了
47193,第一期上,6718763263905484085, 他可以的
47194,第一期上,6718841502249270367,特别好感任敏[圈粉]
47195,第一期上,6718891521090271306,徽柔最可怜，最后都有些疯了，自杀。
47196,第一期上,6718903088973332793,  感觉今年是姐姐年🤪出圈的姐姐好多好喜欢
47197,第一期上,6719260634443654152, 任敏声音太好听了！！！
47198,第一期上,6718362942295965287,爆米花 : 任敏的腿太好看了吧
47199,第一期上,6719278354501141226, 任敏好可爱演技还能打！
47200,第一期上,6719462364379904476, 任敏第一季有来做助演嘉宾
47201,第一期上,6719685777123996099, 任敏好温柔
47202,第一期上,6717785807950160652,爆米花 : 想见你
47203,第一期上,6717788846798602677,这组超期待
47204,第一期上,6717789601622594085,施柏宇我来啦
47205,第一期上,6717790203328085421,喜欢任敏哎哎哎加油
47206,第一期上,6717791074682156520,爆米花 : 她好好看
47207,第一期上,6717797961306713969, 喜欢任敏哎哎哎加油
47208,第一期上,6717797951210011061,  任敏演技真的挺好的，而且挺好看的
47209,第一期上,6717798864709426563,期待这组
47210,第一期上,6717799272903329633,观影团 :  任敏演技真的挺好的，而且挺好看的
47211,第一期上,6717815148716949574,  任敏演技真的挺好的，而且挺好看的
47212,第一期上,6717950035612866254,爆米花 : 任敏对这种角色手到擒来了吧
47213,第一期上,6717867886481276590, 期待任敏
47214,第一期上,6718003578835289748,我也喜欢任敏小姐姐又温柔演技又好
47215,第一期上,6718008310266048282,我喜欢杨志刚可能我年纪大了
47216,第一期上,6718034259631177097, 喜欢任敏
47217,第一期上,6718053887762698810, 好期待！！！
47218,第一期上,6718106668413153736,  任敏演技真的挺好的，而且挺好看的
47219,第一期上,6718112049047040713,  尔导理解错了，以为可以帮他们选角色
47220,第一期上,6718159952835714927, 宥维加油，相信你的勇敢与真诚会为你的优秀助力，期待早日看到更好的你哦。
47221,第一期上,6718173165365951943,敏敏子加油
47222,第一期上,6718301175767646177,  期待任敏
47223,第一期上,6718408787033096173,爆米花 : 爱了爱了！！！
47224,第一期上,6718408854935372427,任敏演过易瑶再演陈念绝对有优势和经验
47225,第一期上,6718412519481293661,上一季来客串过的助演
47226,第一期上,6718444015562798793, 好期待任敏
47227,第一期上,6718508577678982482, 尔冬升就是在试探其它导演对S的标准
47228,第一期上,6718734245235725171, 少年的你啊啊啊啊啊啊啊啊啊
47229,第一期上,6718771801025354891,  路人的我喜欢任敏
47230,第一期上,6718773391693215061, 感觉今年是姐姐年🤪出圈的姐姐好多好喜欢
47231,第一期上,6718764209662313195, 这个妹子真的好强
47232,第一期上,6718601992500426162, 她好好看
47233,第一期上,6718590987700210390,  任敏声音太好听了！！！
47234,第一期上,6718574025037556266, 任敏演技真的挺好的，而且挺好看的
47235,第一期上,6718835014000734433, 任敏对这种角色手到擒来了吧
47236,第一期上,6718845827763338656, 血观音血观音
47237,第一期上,6718856957634556666,爆米花 : 我喜欢任敏
47238,第一期上,6718861167844378631, 豆豆冲冲冲任敏演技超棒！
47239,第一期上,6719162965023718104, 少年的你！！！！我永远的白月光—小北！
47240,第一期上,6718212678151075209, 她很有灵气是现在娱乐圈少有的
47241,第一期上,6718086145404020993, 任敏演技很好的，有前途还年轻
47242,第一期上,6717790164682777598,爆米花 : 少年的你！！！
47243,第一期上,6717798613458033457,莫俊杰小天使！
47244,第一期上,6717815318577873361,任敏的演技真的好
47245,第一期上,6717943476325390744,"超喜欢任敏,天生演员"
47246,第一期上,6717950496733690884,观影团 :  期待任敏
47247,第一期上,6717863809694281468, 喜欢任敏哎哎哎加油
47248,第一期上,6718017841753764048,爆米花 : 来了来了
47249,第一期上,6718034114999985142, 我爱任敏！！！
47250,第一期上,6718041690717305392,好可爱的一对
47251,第一期上,6718049374996821365, 她很有灵气是现在娱乐圈少有的
47252,第一期上,6718049737779644931,第一季任敏来当过助演
47253,第一期上,6718049705978736429,哇哦 原来是她 任敏 我这次记住了
47254,第一期上,6718055447615009600, 爆米花 : 任敏对这种角色手到擒来了吧
47255,第一期上,6718059127152066187,这俩应该可以
47256,第一期上,6718100414996654340,不允许没人看过这部戏！！！
47257,第一期上,6718129900538235845,她很有灵气是现在娱乐圈少有的
47258,第一期上,6718176361582152922,  导演肯定觉得自己太凶了怕伤到年轻人自尊心
47259,第一期上,6718408800619135515, 期待任敏
47260,第一期上,6718439983675543034,爱任敏
47261,第一期上,6718505911883856392,任敏好有灵气啊
47262,第一期上,6718508597787468579,任敏真的很好看
47263,第一期上,6718699329918893223, 少年的你排面！！！
47264,第一期上,6717793982903513411,爆米花 : 超喜欢任敏
47265,第一期上,6717794572879467287,我觉得她这样的角色演过挺多了 ……
47266,第一期上,6717796025018854588,爆米花 : 期待这一组
47267,第一期上,6717797457108415686,观影团 : 期待这一组
47268,第一期上,6717797406471603589,爆米花 :  敏敏真的是个小憨憨卡片是放在下面哒哈哈哈
47269,第一期上,6717802005164208523, 好可爱
47270,第一期上,6717807398939510853,可爱
47271,第一期上,6717810260649902790,  敏敏真的是个小憨憨卡片是放在下面哒哈哈哈
47272,第一期上,6717817118949310823,她不就是演这种被欺凌的角色出名的吗
47273,第一期上,6717940547383212342, 用
47274,第一期上,6717893409982918880,这两个人演的真不错    ，女孩子厉害！！！
47275,第一期上,6717883791403661048,爆米花 : 期待这一组
47276,第一期上,6717863910801176167,这组超期待
47277,第一期上,6717996824415203806," 超喜欢任敏,天生演员"
47278,第一期上,6718043730516408833, 哈哈哈哈哈哈有点可爱呢
47279,第一期上,6718045899160304348, 这里面最喜欢的两个人就是他俩
47280,第一期上,6718046604337063706, 期待这一组
47281,第一期上,6718046615636482855, 哈哈哈敏敏子好可爱
47282,第一期上,6718052837257052518, 这组两个都喜欢！
47283,第一期上,6718055596206601252, 好可爱
47284,第一期上,6718055603648310035, 可爱
47285,第一期上,6718052982543549072, 朕的徽柔
47286,第一期上,6718126735947395561, 这里面最喜欢的两个人就是他俩
47287,第一期上,6718138904979415219, 任敏加油
47288,第一期上,6718147425643724141,悲伤逆流成河 想见你我的最爱
47289,第一期上,6718152086372461601, 敏敏好好看呀
47290,第一期上,6718154675183956275,施柏宇冲鸭
47291,第一期上,6718307671189463354,爆米花 : 哈哈哈敏敏子好可爱
47292,第一期上,6718392322608317349, 施柏宇任敏冲冲冲
47293,第一期上,6718418139694482921, 小孩懂事，给尔导台阶下
47294,第一期上,6718419059982481219, 路人的我喜欢任敏
47295,第一期上,6718459202450426179, 爆米花 : 任敏对这种角色手到擒来了吧
47296,第一期上,6718477842599047352,  好可爱
47297,第一期上,6718519157983783919, 期待任敏
47298,第一期上,6718695952316822455, 敏敏子好好看
47299,第一期上,6718751310502624796,  敏敏子好可爱
47300,第一期上,6718819848802202762, 任敏太保守了，，都一样的角色
47301,第一期上,6718563115409588927,为什么是组内pk
47302,第一期上,6718864760609375401, 我爱任敏！！！
47303,第一期上,6719106703608188825, 施柏宇冲鸭
47304,第一期上,6717796773949591259,任敏加油
47305,第一期上,6717809016689931894,爆米花 : 好期待这一组
47306,第一期上,6717873077881344764, 好期待这一组
47307,第一期上,6717870691234334221,爆米花 : 像韩国的宋伊人
47308,第一期上,6717985583416226440,  敏敏真的是个小憨憨卡片是放在下面哒哈哈哈
47309,第一期上,6717864480911588581, 不过感觉这个角色对她挑战不大
47310,第一期上,6717864319751004208, 不是吧  真有人觉得悲情角色都一个性格？
47311,第一期上,6718008730601404737, 啾咪~
47312,第一期上,6718012762251316002,敏敏子好可爱啊哈哈哈哈哈哈
47313,第一期上,6718022275368995260, 期待这一组
47314,第一期上,6718022285753780364," 超喜欢任敏,天生演员"
47315,第一期上,6718033917954767575, 少年的你
47316,第一期上,6718039970164482969, 王振武，加油
47317,第一期上,6718046157668816786, 太难了
47318,第一期上,6718046656124142833,好期待这一组
47319,第一期上,6718054800728499425, 朕要让徽柔做整个大宋最幸福的公主
47320,第一期上,6718131405747402700, 公主的演技很不错，在悲伤中，看的我哭的稀里哗啦
47321,第一期上,6718147470581840838, 任敏太保守了，，都一样的角色
47322,第一期上,6718155088180294917, 任敏挺漂亮
47323,第一期上,6718162882040893242, 哈哈哈敏敏子好可爱
47324,第一期上,6718356735728482946,  任敏太保守了，，都一样的角色
47325,第一期上,6718424739398271128, 不过感觉这个角色对她挑战不大
47326,第一期上,6718470882768466363,观影团 : 期待这一组
47327,第一期上,6718505717947987487, 这个男孩子演过耽剧我说怎么这么眼熟！
47328,第一期上,6718509651958680633, 这里面最喜欢的两个人就是他俩
47329,第一期上,6718683709253550142, 般配
47330,第一期上,6718764377899023879,这个妹子生活里好可爱
47331,第一期上,6718767846022214714,放错地方了
47332,第一期上,6718791392211533340, 好可爱
47333,第一期上,6718736454824435682, 可爱
47334,第一期上,6718582072656017063, 施柏宇任敏冲冲冲
47335,第一期上,6718884012444028935,  任敏对这种角色手到擒来了吧
47336,第一期上,6718891837353392949,哈哈哈，施博宇听到了心声
47337,第一期上,6719101063452366478, 哇塞这俩有戏
47338,第一期上,6718536592572038583,我觉得她这样的角色演过挺多了 ……
47339,第一期上,6718485115065348884, 路人的我喜欢任敏
47340,第一期上,6718383293165191876,  这里面最喜欢的两个人就是他俩
47341,第一期上,6718359189547676290,她很有灵气是现在娱乐圈少有的
47342,第一期上,6719589415012211365, 施柏宇
47343,第一期上,6717803162411454106, 非常喜欢你才刷两遍
47344,第一期上,6717784298306913539,任敏加油
47345,第一期上,6717796303368648799,好期待这一组
47346,第一期上,6717987540730150807,敏敏子好可爱啊哈哈哈哈哈哈
47347,第一期上,6718022466453097242," 超喜欢任敏,天生演员"
47348,第一期上,6718026906580746430, 少年的你
47349,第一期上,6718053277248200066, 朕要让徽柔做整个大宋最幸福的公主
47350,第一期上,6718053269059598558,这个妹子生活里好可爱
47351,第一期上,6718092808030766061, 哈哈哈敏敏子好可爱
47352,第一期上,6718128430869836045,放错地方了
47353,第一期上,6718419413684964855, 我也期待
47354,第一期上,6718442959337399458, 任念第二声，大鹏普通话很标准满级
47355,第一期上,6718466587349199949, 声音走一丢丢像郑爽
47356,第一期上,6718494470335610892, 派派冲冲冲
47357,第一期上,6718495214584132382,今天
47358,第一期上,6718496123948307765,期待这一组
47359,第一期上,6718505575907882228,选的角色很好，最合适
47360,第一期上,6718524507684012576,这个乖妹子是常德的，最近才知道[圈粉]
47361,第一期上,6718531636267514556,  任敏好温柔
47362,第一期上,6718677608360852972,任敏非常有女主脸 而且长相能让人记住
47363,第一期上,6718656467030966698,这女的适合拍电影
47364,第一期上,6718649779782973549, 在一起！！！！！！！在一起！！！ 在一起
47365,第一期上,6718745282047314049,我觉得上一季陈瑶和任敏都是挺好灵气的小姑娘  加油 加油
47366,第一期上,6718745499189916896,和她之前的悲伤逆流成河的角色差不多
47367,第一期上,6718580960180769874, 任敏对这种角色手到擒来了吧
47368,第一期上,6718827017707963340, 任敏好像是湖南常德的？
47369,第一期上,6718862296158290155, 想见你的演技都很好啊
47370,第一期上,6718905309311040385, 任敏的演技真的好
47371,第一期上,6718935768536389967, 为什么选这个，保级啊
47372,第一期上,6718448745979562393, 其实不太受得了台湾腔
47373,第一期上,6718487852294327275, 敏敏好好看呀
47374,第一期上,6718398689704394905, 朕要让徽柔做整个大宋最幸福的公主
47375,第一期上,6718398369527695911, 看徽柔我哭死了
47376,第一期上,6718392745229582111, 双s
47377,第一期上,6718392763161189481, 敏敏加油
47378,第一期上,6719204886442078675,好喜欢这一组哦，两个人都好喜欢
47379,第一期上,6719407416372826501, 哈哈哈太可爱了小女生
47380,第一期上,6718263035786982237, 这腿是好腿阿，好瘦好细还白爷慕了
47381,第一期上,6717775542642478217,爆米花 : nb
47382,第一期上,6717791224398811660,期待这一组
47383,第一期上,6717795291727328050,爆米花 : 好可爱
47384,第一期上,6717795414814425467,可爱
47385,第一期上,6717807333554193941,爆米花 : 应该是任敏赢吧
47386,第一期上,6717808217738952794,这组超期待
47387,第一期上,6717821338250671143, 爱任敏
47388,第一期上,6718012330732887911, 这里面最喜欢的两个人就是他俩
47389,第一期上,6718014883738657183,施柏宇我来啦
47390,第一期上,6718033718196502258, 施柏宇
47391,第一期上,6718045775872948684, 人民加油
47392,第一期上,6718046389756166168, 想见你里演技其实也一般但有角色加成
47393,第一期上,6718047688891805523,  喜欢任敏哎哎哎加油
47394,第一期上,6718147409329199007, 为啥又是远校园欺凌剧呢
47395,第一期上,6718167729029191322,敏敏子好好看
47396,第一期上,6718314065611396406, 期待！！！！
47397,第一期上,6718371180006854628, 施柏宇台湾腔会有点吃亏
47398,第一期上,6718412064093833228,我更喜欢许光汉
47399,第一期上,6718411980902955157, 可爱派派[圈粉]
47400,第一期上,6718440162084723248,敏敏子冲
47401,第一期上,6718459379638105982, 任敏对这种角色手到擒来了吧
47402,第一期上,6718470336385885102,未来的影后任敏期待呀
47403,第一期上,6718473298327837961,  喜欢任敏哎哎哎加油
47404,第一期上,6718474222496584390, 这两个好期待的
47405,第一期上,6718485434093521193, 好可爱的一对
47406,第一期上,6718517889809808060,任敏非常有女主脸 而且长相能让人记住
47407,第一期上,6718699358986412609, 我爱任敏！！！
47408,第一期上,6718773482667308803,第一季任敏来当过助演
47409,第一期上,6718740656304622285,任敏有点像春夏
47410,第一期上,6718602075456392180,莫俊杰小天使！
47411,第一期上,6718808191830269790, 这组我喜欢
47412,第一期上,6718847845466832116, 这组我喜欢
47413,第一期上,6718910329050866351,挺期待他俩的
47414,第一期上,6719092900173641815, 少年的你排面！！！
47415,第一期上,6719124709703873191,任敏的演技真的好
47416,第一期上,6718386365596725511, 任敏好可爱好棒很看好她
47417,第一期上,6718346454910563089, 喜欢任敏哎哎哎加油
47418,第一期上,6718343978288662869,爆米花 :  敏敏真的是个小憨憨卡片是放在下面哒哈哈哈
47419,第一期上,6718338565845536741, 期待
47420,第一期上,6718083820014774493, 任敏太保守了，，都一样的角色
47421,第一期上,6717965382641547241,爷青回，是时候扛起我莫如CP大旗
47422,第一期上,6717779180186480197,爆米花 : 哈哈哈，好巧
47423,第一期上,6717793883432092308,柏宇加油
47424,第一期上,6717796348201564359,默契了
47425,第一期上,6717800630573347818, 施柏宇我来了
47426,第一期上,6717806744514527240,哇哦
47427,第一期上,6717940207247139111,爆米花 : 不是吧  真有人觉得悲情角色都一个性格？
47428,第一期上,6717953704034055239,好喜欢你啊，怎么可能不记得你，柏宇
47429,第一期上,6717891245378141789, 好期待这一组
47430,第一期上,6717977408398980705, 不是吧  真有人觉得悲情角色都一个性格？
47431,第一期上,6717980424246857659,腿也挺好看的 
47432,第一期上,6717986166295470406, 来了来了，他来了
47433,第一期上,6718013428617123894,派派好棒
47434,第一期上,6718022221782520089,这里面最喜欢的就是赵敏
47435,第一期上,6718035207573239184, 好期待这一组
47436,第一期上,6718057470352360479, 好喜欢施柏宇！！！！
47437,第一期上,6718064022986618926,这不就来了嘛
47438,第一期上,6718144516050842236, 这组比较期待
47439,第一期上,6718156521354012244, 杨志刚老师又被内涵到
47440,第一期上,6718410543818326641, 默契的都把名字放错地方了哈哈哈哈哈哈
47441,第一期上,6718423528891413999,  不是吧  真有人觉得悲情角色都一个性格？
47442,第一期上,6718426437524157903, 施柏宇！！？
47443,第一期上,6718430225451426784,易瑶
47444,第一期上,6718448114610668086, 啊啊啊啊啊 太爱了 莫俊杰
47445,第一期上,6718465693614015071,  哈哈哈敏敏子好可爱
47446,第一期上,6718501740624414759, 朕要让徽柔做整个大宋最幸福的公主
47447,第一期上,6718511899618081199,  aaaaaa
47448,第一期上,6718519970146483914, 6666啊哈
47449,第一期上,6718684800309765382, 这个小姐姐好温油啊啊啊啊啊啊，爱了爱了
47450,第一期上,6718694361144688154,嘿嘿我可喜欢的两个一起哎
